timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1742162812085,309,19 Place Stock Order Request,200,OK,User Thread Group 1-234,text,true,,852,544,468,468,http://localhost:8080/engine/placeStockOrder,309,0,0
1742162812329,65,20 Get Stock Transactions Request,200,OK,User Thread Group 1-222,text,true,,889,418,468,468,http://localhost:8080/transaction/getStockTransactions,65,0,0
1742162812124,276,19 Place Stock Order Request,200,OK,User Thread Group 1-231,text,true,,858,550,469,469,http://localhost:8080/engine/placeStockOrder,276,0,0
1742162812296,104,16 Get Stock Prices Request,200,OK,User Thread Group 1-409,text,true,,479,408,469,469,http://localhost:8080/transaction/getStockPrices,104,0,0
1742162812271,129,16 Get Stock Prices Request,200,OK,User Thread Group 1-430,text,true,,479,408,469,469,http://localhost:8080/transaction/getStockPrices,129,0,0
1742162812257,143,15 Login Request,200,OK,User Thread Group 1-462,text,true,,531,261,469,469,http://localhost:8080/authentication/login,143,0,0
1742162812233,168,21 Get Wallet Transactions Request,200,OK,User Thread Group 1-154,text,true,,471,406,469,469,http://localhost:8080/transaction/getWalletTransactions,168,0,0
1742162812107,294,21 Get Wallet Transactions Request,200,OK,User Thread Group 1-151,text,true,,471,421,469,469,http://localhost:8080/transaction/getWalletTransactions,294,0,0
1742162812359,44,14 Register Request,201,Created,User Thread Group 1-529,text,true,,287,280,469,469,http://localhost:8080/authentication/register,44,0,0
1742162812239,164,19 Place Stock Order Request,200,OK,User Thread Group 1-226,text,true,,844,536,469,469,http://localhost:8080/engine/placeStockOrder,164,0,0
1742162812234,169,16 Get Stock Prices Request,200,OK,User Thread Group 1-429,text,true,,479,415,469,469,http://localhost:8080/transaction/getStockPrices,169,0,0
1742162812329,76,20 Get Stock Transactions Request,200,OK,User Thread Group 1-229,text,true,,885,414,469,469,http://localhost:8080/transaction/getStockTransactions,76,0,0
1742162812275,131,19 Place Stock Order Request,200,OK,User Thread Group 1-262,text,true,,843,535,469,469,http://localhost:8080/engine/placeStockOrder,131,0,0
1742162812156,253,16 Get Stock Prices Request,200,OK,User Thread Group 1-416,text,true,,479,407,469,469,http://localhost:8080/transaction/getStockPrices,253,0,0
1742162812362,50,18 Get Wallet Balance Request,200,OK,User Thread Group 1-299,text,true,,309,413,470,470,http://localhost:8080/transaction/getWalletBalance,50,0,0
1742162812293,120,17 Add Money Request,200,OK,User Thread Group 1-286,text,true,,294,449,470,470,http://localhost:8080/transaction/addMoneyToWallet,120,0,0
1742162812310,103,15 Login Request,200,OK,User Thread Group 1-471,text,true,,531,249,470,470,http://localhost:8080/authentication/login,103,0,0
1742162812346,73,15 Login Request,200,OK,User Thread Group 1-481,text,true,,531,261,470,470,http://localhost:8080/authentication/login,73,0,0
1742162812226,194,22 Get Wallet Balance Request,200,OK,User Thread Group 1-129,text,true,,308,409,470,470,http://localhost:8080/transaction/getWalletBalance,194,0,0
1742162812168,258,21 Get Wallet Transactions Request,200,OK,User Thread Group 1-178,text,true,,471,413,470,470,http://localhost:8080/transaction/getWalletTransactions,258,0,0
1742162812278,150,21 Get Wallet Transactions Request,200,OK,User Thread Group 1-187,text,true,,471,406,470,470,http://localhost:8080/transaction/getWalletTransactions,150,0,0
1742162812335,97,15 Login Request,200,OK,User Thread Group 1-473,text,true,,529,263,471,471,http://localhost:8080/authentication/login,97,0,0
1742162812208,224,21 Get Wallet Transactions Request,200,OK,User Thread Group 1-193,text,true,,471,419,471,471,http://localhost:8080/transaction/getWalletTransactions,224,0,0
1742162812328,105,15 Login Request,200,OK,User Thread Group 1-474,text,true,,529,252,471,471,http://localhost:8080/authentication/login,105,0,0
1742162812225,209,17 Add Money Request,200,OK,User Thread Group 1-338,text,true,,294,454,471,471,http://localhost:8080/transaction/addMoneyToWallet,209,0,0
1742162812266,170,17 Add Money Request,200,OK,User Thread Group 1-358,text,true,,294,445,471,471,http://localhost:8080/transaction/addMoneyToWallet,170,0,0
1742162812281,156,21 Get Wallet Transactions Request,200,OK,User Thread Group 1-185,text,true,,471,409,471,471,http://localhost:8080/transaction/getWalletTransactions,156,0,0
1742162812281,156,19 Place Stock Order Request,200,OK,User Thread Group 1-264,text,true,,844,536,471,471,http://localhost:8080/engine/placeStockOrder,156,0,0
1742162812281,156,19 Place Stock Order Request,200,OK,User Thread Group 1-257,text,true,,859,551,471,471,http://localhost:8080/engine/placeStockOrder,156,0,0
1742162812281,157,21 Get Wallet Transactions Request,200,OK,User Thread Group 1-182,text,true,,471,407,471,471,http://localhost:8080/transaction/getWalletTransactions,157,0,0
1742162812293,147,15 Login Request,200,OK,User Thread Group 1-461,text,true,,536,269,471,471,http://localhost:8080/authentication/login,147,0,0
1742162812329,111,15 Login Request,200,OK,User Thread Group 1-469,text,true,,528,250,471,471,http://localhost:8080/authentication/login,111,0,0
1742162812293,147,15 Login Request,200,OK,User Thread Group 1-467,text,true,,525,251,471,471,http://localhost:8080/authentication/login,147,0,0
1742162812284,157,22 Get Wallet Balance Request,200,OK,User Thread Group 1-126,text,true,,308,414,471,471,http://localhost:8080/transaction/getWalletBalance,157,0,0
1742162812294,147,16 Get Stock Prices Request,200,OK,User Thread Group 1-435,text,true,,479,404,471,471,http://localhost:8080/transaction/getStockPrices,147,0,0
1742162812242,199,19 Place Stock Order Request,200,OK,User Thread Group 1-235,text,true,,854,546,471,471,http://localhost:8080/engine/placeStockOrder,199,0,0
1742162812214,227,17 Add Money Request,200,OK,User Thread Group 1-325,text,true,,294,446,471,471,http://localhost:8080/transaction/addMoneyToWallet,227,0,0
1742162812278,164,23 Get Stock Portfolio Request,200,OK,User Thread Group 1-110,text,true,,386,417,471,471,http://localhost:8080/transaction/getStockPortfolio,164,0,0
1742162812296,146,21 Get Wallet Transactions Request,200,OK,User Thread Group 1-175,text,true,,471,422,470,470,http://localhost:8080/transaction/getWalletTransactions,146,0,0
1742162812296,147,22 Get Wallet Balance Request,200,OK,User Thread Group 1-123,text,true,,308,408,470,470,http://localhost:8080/transaction/getWalletBalance,147,0,0
1742162812294,149,19 Place Stock Order Request,200,OK,User Thread Group 1-249,text,true,,848,540,470,470,http://localhost:8080/engine/placeStockOrder,149,0,0
1742162812297,146,22 Get Wallet Balance Request,200,OK,User Thread Group 1-131,text,true,,308,417,470,470,http://localhost:8080/transaction/getWalletBalance,146,0,0
1742162812302,146,15 Login Request,200,OK,User Thread Group 1-458,text,true,,529,251,471,471,http://localhost:8080/authentication/login,146,0,0
1742162812306,143,16 Get Stock Prices Request,200,OK,User Thread Group 1-434,text,true,,479,399,471,471,http://localhost:8080/transaction/getStockPrices,143,0,0
1742162812304,145,15 Login Request,200,OK,User Thread Group 1-459,text,true,,533,266,471,471,http://localhost:8080/authentication/login,145,0,0
1742162812302,146,15 Login Request,200,OK,User Thread Group 1-463,text,true,,524,244,471,471,http://localhost:8080/authentication/login,146,0,0
1742162812354,103,15 Login Request,200,OK,User Thread Group 1-476,text,true,,520,247,471,471,http://localhost:8080/authentication/login,103,0,0
1742162812289,168,16 Get Stock Prices Request,200,OK,User Thread Group 1-427,text,true,,479,407,471,471,http://localhost:8080/transaction/getStockPrices,168,0,0
1742162812293,164,15 Login Request,200,OK,User Thread Group 1-484,text,true,,533,266,471,471,http://localhost:8080/authentication/login,164,0,0
